FECHA,DEPARTAMENTO,MUNICIPIO,DÍA,CLASE DE ARMA,PERMISO,ZONA,CLASE DE SITIO,CÓDIGO DANE,CANTIDAD
14/02/2017,ANTIOQUIA,ITAGUI,Martes,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,5360000,1
14/02/2017,HUILA,PALERMO,Martes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,41524000,1
14/02/2017,NARIÑO,PASTO (CT),Martes,REVOLVER,SIN PERMISO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,52001000,1
14/02/2017,META,VILLAVICENCIO (CT),Martes,PISTOLA,CON PERMISO,RURAL,TRAMO DE VIA,50001000,1
14/02/2017,META,PUERTO RICO,Martes,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,50590000,2
14/02/2017,NORTE DE SANTANDER,CÁCOTA,Martes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,54125000,1
14/02/2017,SANTANDER,CURITÍ,Martes,ESCOPETA DE FISTO,SIN PERMISO,RURAL,CARRETERA,68229000,1
14/02/2017,SANTANDER,LANDÁZURI,Martes,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,68385000,1
14/02/2017,SANTANDER,PÁRAMO,Martes,ESCOPETA DE FISTO,SIN PERMISO,RURAL,FINCAS Y SIMILARES,68533000,1
14/02/2017,SANTANDER,VALLE DE SAN JOSÉ,Martes,ESCOPETA DE FISTO,SIN PERMISO,RURAL,FINCAS Y SIMILARES,68855000,1
14/02/2017,SUCRE,SINCELEJO (CT),Martes,REVOLVER,CON PERMISO,RURAL,TRAMO DE VIA,70001000,1
14/02/2017,VALLE,BUENAVENTURA,Martes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,76109000,2
14/02/2017,VALLE,BUENAVENTURA,Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76109000,1
15/02/2017,ANTIOQUIA,BURITICÁ,Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,5113000,1
15/02/2017,ANTIOQUIA,SANTAFÉ DE ANTIOQUIA,Miércoles,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,5042000,1
15/02/2017,BOLÍVAR,CÓRDOBA,Miércoles,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,13212000,1
15/02/2017,BOLÍVAR,ZAMBRANO,Miércoles,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,13894000,1
15/02/2017,BOYACÁ,CHITA,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,15183000,1
15/02/2017,BOYACÁ,CORRALES,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,15215000,1
15/02/2017,BOYACÁ,TURMEQUÉ,Miércoles,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,15835000,1
15/02/2017,CAUCA,ALMAGUER,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,19022000,1
15/02/2017,CAUCA,SANTANDER DE QUILICHAO,Miércoles,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,19698000,1
15/02/2017,CÓRDOBA,LORICA,Miércoles,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,23417000,1
15/02/2017,CUNDINAMARCA,CHOCONTÁ,Miércoles,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,25183000,1
15/02/2017,CUNDINAMARCA,EL COLEGIO,Miércoles,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,25245000,1
15/02/2017,CUNDINAMARCA,SAN FRANCISCO,Miércoles,ESCOPETA DE FISTO,SIN PERMISO,RURAL,CALLEJÓN,25658000,1
15/02/2017,CUNDINAMARCA,SOACHA,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,25754000,1
15/02/2017,CUNDINAMARCA,SUESCA,Miércoles,ESCOPETA,SIN PERMISO,RURAL,LOTE BALDIO,25772000,1
15/02/2017,GUAJIRA,DIBULLA,Miércoles,ESCOPETA,SIN PERMISO,RURAL,TRAMO DE VIA,44090000,1
15/02/2017,GUAJIRA,MAICAO,Miércoles,PISTOLA,CON PERMISO,URBANA,CASAS DE HABITACION,44430000,1
15/02/2017,ATLÁNTICO,BARRANQUILLA (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,1
15/02/2017,ATLÁNTICO,BARRANQUILLA (CT),Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,1
15/02/2017,ATLÁNTICO,BARRANQUILLA (CT),Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,1
15/02/2017,ATLÁNTICO,BARRANQUILLA (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,1
15/02/2017,ATLÁNTICO,SOLEDAD,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,8758000,1
15/02/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,11001000,1
15/02/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,CASINOS,11001000,1
15/02/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
15/02/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
16/02/2017,ANTIOQUIA,SAN ROQUE,Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,5670000,1
15/02/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
15/02/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
15/02/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
15/02/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
15/02/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
15/02/2017,SANTANDER,PIEDECUESTA,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,68547000,1
15/02/2017,VALLE,CALI (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,1
15/02/2017,VALLE,CALI (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,1
15/02/2017,BOLÍVAR,CARTAGENA (CT),Miércoles,PISTOLA,CON PERMISO,RURAL,VIAS PUBLICAS,13001000,1
15/02/2017,NORTE DE SANTANDER,CÚCUTA (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,54001000,1
15/02/2017,NORTE DE SANTANDER,CÚCUTA (CT),Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,54001000,1
15/02/2017,NORTE DE SANTANDER,EL ZULIA,Miércoles,PISTOLA,SIN PERMISO,RURAL,CARRETERA,54261000,1
15/02/2017,TOLIMA,CAJAMARCA,Miércoles,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,73124000,1
15/02/2017,TOLIMA,IBAGUÉ (CT),Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,73001000,1
15/02/2017,ANTIOQUIA,BELLO,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,5088000,1
15/02/2017,ANTIOQUIA,BELLO,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,5088000,1
15/02/2017,ANTIOQUIA,BELLO,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,5088000,1
15/02/2017,ANTIOQUIA,MEDELLÍN (CT),Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,5001000,1
15/02/2017,RISARALDA,PEREIRA (CT),Miércoles,REVOLVER,SIN PERMISO,RURAL,CARRETERA,66001000,1
15/02/2017,RISARALDA,PEREIRA (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,66001000,1
15/02/2017,MAGDALENA,SANTA MARTA (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,47001000,1
15/02/2017,BOYACÁ,SORACÁ,Miércoles,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,15764000,1
15/02/2017,META,ACACÍAS,Miércoles,PISTOLA,CON PERMISO,RURAL,TRAMO DE VIA,50006000,1
15/02/2017,META,ACACÍAS,Miércoles,PISTOLA,CON PERMISO,RURAL,TRAMO DE VIA,50006000,1
15/02/2017,META,CUMARAL,Miércoles,ESCOPETA,CON PERMISO,RURAL,TRAMO DE VIA,50226000,1
15/02/2017,MAGDALENA,ARIGUANÍ,Miércoles,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,47058000,1
15/02/2017,MAGDALENA,SANTA ANA,Miércoles,REVOLVER,SIN PERMISO,RURAL,TROCHA,47707000,1
15/02/2017,META,SAN CARLOS DE GUAROA,Miércoles,REVOLVER,SIN PERMISO,RURAL,FINCAS Y SIMILARES,50680000,1
15/02/2017,NARIÑO,BARBACOAS,Miércoles,FUSIL / RIFLE,SIN PERMISO,RURAL,FINCAS Y SIMILARES,52079000,2
15/02/2017,NARIÑO,BARBACOAS,Miércoles,LANZA GRANADAS,SIN PERMISO,RURAL,FINCAS Y SIMILARES,52079000,1
15/02/2017,NARIÑO,BARBACOAS,Miércoles,PISTOLA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,52079000,2
15/02/2017,NARIÑO,SAN ANDRES DE TUMACO,Miércoles,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,52835000,1
15/02/2017,NORTE DE SANTANDER,RAGONVALIA,Miércoles,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,54599000,1
15/02/2017,NORTE DE SANTANDER,SARDINATA,Miércoles,ESCOPETA DE FISTO,SIN PERMISO,RURAL,CARRETERA,54720000,1
15/02/2017,NORTE DE SANTANDER,TOLEDO,Miércoles,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,54820000,1
15/02/2017,PUTUMAYO,ORITO,Miércoles,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,86320000,1
15/02/2017,QUINDÍO,ARMENIA (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,ESCENARIOS DEPORTIVOS,63001000,1
15/02/2017,QUINDÍO,ARMENIA (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,COLISEO,63001000,1
15/02/2017,RISARALDA,SANTA ROSA DE CABAL,Miércoles,PISTOLA,CON PERMISO,RURAL,VIAS PUBLICAS,66682000,1
15/02/2017,SANTANDER,BETULIA,Miércoles,REVOLVER,SIN PERMISO,RURAL,CARRETERA,68092000,1
15/02/2017,SANTANDER,CIMITARRA,Miércoles,ESCOPETA,SIN PERMISO,RURAL,TRAMO DE VIA,68190000,2
15/02/2017,SANTANDER,COROMORO,Miércoles,ESCOPETA DE FISTO,SIN PERMISO,RURAL,FINCAS Y SIMILARES,68217000,1
15/02/2017,SANTANDER,GAMBITA,Miércoles,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,68298000,1
15/02/2017,SANTANDER,SABANA DE TORRES,Miércoles,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,68655000,1
15/02/2017,SANTANDER,SABANA DE TORRES,Miércoles,PISTOLA,CON PERMISO,RURAL,CARRETERA,68655000,1
15/02/2017,TOLIMA,ATACO,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,73067000,1
15/02/2017,TOLIMA,PALOCABILDO,Miércoles,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,73520000,1
